athlete_id,date,communication_type,platform,duration_minutes,contact_id,sentiment
ATH_047,2024-07-08,Social media,Email,0,CONTACT_036,Positive
ATH_047,2023-12-07,Call,Email,39,CONTACT_002,Negative
ATH_047,2024-11-12,Message,Phone,0,CONTACT_012,Neutral
ATH_047,2024-10-16,Group chat,WhatsApp,58,CONTACT_012,Positive
ATH_047,2024-11-17,Message,Instagram,0,CONTACT_031,Positive
ATH_047,2023-10-07,Email,Phone,0,CONTACT_032,Positive
ATH_047,2023-12-02,Social media,Discord,0,CONTACT_019,Neutral
ATH_047,2024-02-26,Email,Email,0,CONTACT_010,Positive
ATH_047,2024-09-01,Social media,Discord,0,CONTACT_013,Neutral
ATH_047,2024-04-12,Social media,Instagram,0,CONTACT_030,Positive
ATH_047,2024-05-20,Email,Instagram,0,CONTACT_002,Positive
ATH_047,2024-02-08,Social media,WhatsApp,0,CONTACT_015,Neutral
ATH_047,2023-12-01,Email,Strava,0,CONTACT_034,Negative
ATH_047,2023-07-03,Email,Discord,0,CONTACT_009,Positive
ATH_047,2024-06-29,Email,Email,0,CONTACT_018,Neutral
ATH_047,2023-03-09,Email,WhatsApp,0,CONTACT_034,Neutral
ATH_047,2023-03-16,Message,Strava,0,CONTACT_021,Negative
ATH_047,2023-04-22,Call,WhatsApp,48,CONTACT_021,Positive
ATH_047,2024-08-03,Message,Phone,0,CONTACT_032,Neutral
ATH_047,2024-07-19,Group chat,Email,25,CONTACT_025,Positive
ATH_047,2023-05-04,Message,Discord,0,CONTACT_018,Positive
ATH_047,2023-06-13,Social media,Email,0,CONTACT_029,Positive
ATH_047,2024-07-24,Message,Strava,0,CONTACT_020,Positive
ATH_047,2023-01-23,Social media,Email,0,CONTACT_015,Positive
ATH_047,2023-05-24,Email,WhatsApp,0,CONTACT_001,Neutral
ATH_047,2023-03-19,Call,Strava,34,CONTACT_015,Negative
ATH_047,2024-04-07,Email,Strava,0,CONTACT_014,Positive
ATH_047,2023-07-19,Call,Discord,38,CONTACT_035,Neutral
ATH_047,2024-12-19,Call,WhatsApp,9,CONTACT_013,Neutral
ATH_047,2024-06-15,Group chat,Phone,21,CONTACT_021,Positive
ATH_047,2023-05-05,Email,Discord,0,CONTACT_024,Neutral
ATH_047,2023-06-30,Email,Discord,0,CONTACT_011,Positive
ATH_047,2024-05-05,Email,Strava,0,CONTACT_031,Positive
ATH_047,2024-05-27,Call,Phone,33,CONTACT_013,Negative
ATH_047,2024-08-17,Group chat,Phone,26,CONTACT_025,Positive
ATH_047,2023-07-27,Email,Instagram,0,CONTACT_035,Positive
ATH_047,2024-11-18,Email,WhatsApp,0,CONTACT_001,Neutral
ATH_047,2024-08-06,Email,Discord,0,CONTACT_006,Neutral
ATH_048,2023-05-09,Group chat,Instagram,32,CONTACT_024,Negative
ATH_048,2023-06-02,Email,Email,0,CONTACT_007,Positive
ATH_048,2023-06-02,Group chat,WhatsApp,46,CONTACT_023,Neutral
ATH_048,2023-02-23,Message,Discord,0,CONTACT_016,Positive
ATH_048,2024-07-11,Call,WhatsApp,10,CONTACT_023,Neutral
ATH_048,2023-02-11,Social media,Email,0,CONTACT_002,Positive
ATH_048,2023-03-31,Call,Phone,37,CONTACT_009,Neutral
ATH_048,2023-02-21,Call,Instagram,50,CONTACT_006,Positive
ATH_048,2024-07-22,Email,WhatsApp,0,CONTACT_018,Negative
ATH_048,2023-11-30,Group chat,Phone,31,CONTACT_019,Positive
ATH_048,2024-07-10,Email,Email,0,CONTACT_017,Negative
ATH_048,2024-12-18,Message,Email,0,CONTACT_009,Negative
ATH_048,2023-03-10,Email,Phone,0,CONTACT_006,Neutral
ATH_048,2024-05-23,Group chat,Email,9,CONTACT_012,Positive
ATH_048,2024-05-22,Call,Strava,30,CONTACT_005,Negative
ATH_048,2024-04-29,Email,Email,0,CONTACT_019,Negative
ATH_048,2024-06-04,Email,Instagram,0,CONTACT_002,Neutral
ATH_048,2023-01-31,Call,Phone,50,CONTACT_011,Positive
ATH_048,2024-09-16,Email,Strava,0,CONTACT_021,Neutral
ATH_048,2024-04-21,Email,Strava,0,CONTACT_022,Neutral
ATH_048,2024-04-19,Email,Phone,0,CONTACT_006,Neutral
ATH_048,2023-08-12,Group chat,Instagram,41,CONTACT_022,Neutral
ATH_048,2023-10-13,Call,Discord,23,CONTACT_017,Positive
ATH_048,2024-06-09,Email,Instagram,0,CONTACT_017,Positive
ATH_048,2024-02-21,Group chat,WhatsApp,34,CONTACT_020,Neutral
ATH_048,2024-10-23,Message,Instagram,0,CONTACT_015,Positive
ATH_048,2024-07-14,Message,Strava,0,CONTACT_022,Positive
ATH_048,2024-11-25,Message,Strava,0,CONTACT_019,Negative
ATH_048,2024-06-17,Call,WhatsApp,16,CONTACT_004,Neutral
ATH_048,2023-01-27,Social media,Instagram,0,CONTACT_024,Negative
ATH_048,2024-08-05,Call,Email,41,CONTACT_002,Positive
ATH_048,2024-05-18,Email,Phone,0,CONTACT_019,Neutral
ATH_048,2023-05-09,Email,Strava,0,CONTACT_026,Neutral
ATH_048,2023-09-03,Call,Instagram,24,CONTACT_008,Negative
ATH_048,2024-11-10,Email,Discord,0,CONTACT_020,Positive
ATH_048,2023-03-20,Email,Phone,0,CONTACT_019,Positive
ATH_048,2023-06-21,Social media,Strava,0,CONTACT_012,Negative
ATH_048,2024-01-21,Call,Discord,30,CONTACT_018,Neutral
ATH_048,2024-06-21,Email,Email,0,CONTACT_010,Neutral
ATH_048,2023-01-29,Social media,WhatsApp,0,CONTACT_005,Neutral
ATH_048,2023-08-01,Message,Instagram,0,CONTACT_003,Positive
ATH_048,2024-03-05,Message,Instagram,0,CONTACT_006,Neutral
ATH_048,2023-06-26,Group chat,Discord,52,CONTACT_001,Positive
ATH_048,2023-03-15,Group chat,Email,18,CONTACT_016,Positive
ATH_048,2024-12-10,Email,Discord,0,CONTACT_022,Positive
ATH_048,2024-03-23,Social media,WhatsApp,0,CONTACT_003,Positive
ATH_048,2023-12-28,Email,Discord,0,CONTACT_018,Positive
ATH_048,2023-09-23,Group chat,Discord,58,CONTACT_009,Positive
ATH_048,2024-07-31,Social media,Email,0,CONTACT_004,Positive
ATH_048,2024-12-12,Email,Discord,0,CONTACT_009,Positive
ATH_049,2023-07-11,Message,Strava,0,CONTACT_017,Neutral
ATH_049,2023-01-14,Social media,Discord,0,CONTACT_005,Positive
ATH_049,2023-09-11,Email,Discord,0,CONTACT_024,Negative
ATH_049,2024-01-15,Call,Instagram,26,CONTACT_007,Negative
ATH_049,2023-08-20,Message,Discord,0,CONTACT_023,Neutral
ATH_049,2023-09-25,Social media,Discord,0,CONTACT_023,Neutral
ATH_049,2023-09-09,Message,Email,0,CONTACT_022,Positive
ATH_049,2024-06-12,Call,WhatsApp,16,CONTACT_022,Neutral
ATH_049,2023-06-22,Social media,Email,0,CONTACT_007,Positive
ATH_049,2023-07-25,Message,Email,0,CONTACT_019,Negative
ATH_049,2024-11-30,Group chat,Phone,35,CONTACT_005,Neutral
ATH_049,2024-08-10,Call,Instagram,45,CONTACT_025,Neutral
ATH_049,2024-03-01,Call,Email,57,CONTACT_011,Neutral
ATH_049,2024-11-30,Message,Discord,0,CONTACT_023,Positive
ATH_049,2024-07-01,Message,WhatsApp,0,CONTACT_019,Neutral
ATH_049,2023-11-11,Message,Strava,0,CONTACT_020,Positive
ATH_049,2023-04-17,Call,Email,53,CONTACT_019,Neutral
ATH_049,2024-04-11,Group chat,Strava,14,CONTACT_023,Positive
ATH_049,2023-05-29,Call,Instagram,31,CONTACT_018,Negative
ATH_049,2023-05-11,Social media,Email,0,CONTACT_018,Negative
ATH_049,2023-03-16,Group chat,WhatsApp,44,CONTACT_019,Neutral
ATH_049,2024-06-09,Call,Email,37,CONTACT_004,Positive
ATH_049,2024-09-29,Call,Phone,38,CONTACT_002,Neutral
ATH_049,2023-06-09,Social media,Phone,0,CONTACT_010,Negative
ATH_049,2024-01-09,Call,Strava,7,CONTACT_021,Neutral
ATH_049,2024-10-06,Message,Discord,0,CONTACT_015,Positive
ATH_049,2024-01-12,Message,WhatsApp,0,CONTACT_015,Positive
ATH_049,2023-12-06,Email,Strava,0,CONTACT_010,Neutral
ATH_049,2024-12-17,Group chat,Email,38,CONTACT_019,Negative
ATH_049,2023-03-11,Social media,Instagram,0,CONTACT_008,Negative
ATH_049,2024-11-11,Social media,Instagram,0,CONTACT_017,Positive
ATH_049,2024-07-23,Email,Strava,0,CONTACT_025,Positive
ATH_049,2024-01-03,Email,Phone,0,CONTACT_017,Neutral
ATH_049,2023-02-05,Call,WhatsApp,57,CONTACT_006,Positive
ATH_049,2024-01-23,Social media,Strava,0,CONTACT_010,Positive
ATH_049,2024-12-08,Call,WhatsApp,33,CONTACT_008,Neutral
ATH_049,2023-06-04,Social media,WhatsApp,0,CONTACT_020,Neutral
ATH_049,2024-12-20,Call,Discord,35,CONTACT_012,Neutral
ATH_049,2024-01-08,Social media,Discord,0,CONTACT_022,Neutral
ATH_049,2024-10-23,Call,Email,51,CONTACT_012,Positive
ATH_049,2023-09-27,Group chat,Phone,22,CONTACT_022,Neutral
ATH_049,2023-07-23,Social media,WhatsApp,0,CONTACT_025,Positive
ATH_049,2023-12-20,Group chat,Discord,48,CONTACT_004,Neutral
ATH_049,2023-02-02,Call,Email,8,CONTACT_006,Neutral
ATH_049,2024-01-27,Group chat,Phone,14,CONTACT_007,Neutral
ATH_049,2023-01-02,Email,Phone,0,CONTACT_002,Neutral
ATH_049,2023-02-15,Social media,Email,0,CONTACT_008,Positive
ATH_049,2023-06-10,Group chat,Phone,26,CONTACT_025,Positive
ATH_049,2023-05-13,Message,Email,0,CONTACT_016,Neutral
ATH_049,2024-04-14,Social media,Phone,0,CONTACT_002,Positive
ATH_049,2023-06-04,Call,WhatsApp,20,CONTACT_008,Positive
ATH_049,2024-06-16,Group chat,Strava,31,CONTACT_022,Neutral
ATH_049,2023-02-27,Message,Strava,0,CONTACT_012,Neutral
ATH_049,2023-03-06,Message,Email,0,CONTACT_008,Positive
ATH_049,2023-06-30,Group chat,WhatsApp,43,CONTACT_005,Negative
ATH_049,2024-01-03,Email,Instagram,0,CONTACT_022,Positive
ATH_049,2024-05-25,Call,Email,28,CONTACT_012,Positive
ATH_049,2023-03-01,Social media,Phone,0,CONTACT_005,Negative
ATH_049,2023-12-04,Group chat,Strava,19,CONTACT_011,Positive
ATH_050,2023-04-08,Email,WhatsApp,0,CONTACT_024,Neutral
ATH_050,2023-06-29,Message,Email,0,CONTACT_030,Positive
ATH_050,2023-01-23,Call,Discord,21,CONTACT_012,Positive
ATH_050,2023-02-14,Call,Strava,41,CONTACT_009,Positive
ATH_050,2024-06-28,Call,WhatsApp,53,CONTACT_035,Negative
ATH_050,2023-01-31,Email,Phone,0,CONTACT_026,Positive
ATH_050,2024-09-05,Email,Strava,0,CONTACT_016,Positive
ATH_050,2023-08-09,Group chat,Email,48,CONTACT_046,Positive
ATH_050,2023-02-11,Group chat,Email,49,CONTACT_048,Positive
ATH_050,2023-11-15,Message,Strava,0,CONTACT_056,Neutral
ATH_050,2024-05-20,Social media,Instagram,0,CONTACT_001,Positive
ATH_050,2023-05-18,Message,WhatsApp,0,CONTACT_013,Neutral
ATH_050,2024-02-04,Group chat,WhatsApp,49,CONTACT_053,Positive
ATH_050,2024-12-14,Group chat,Instagram,19,CONTACT_050,Neutral
ATH_050,2023-03-28,Group chat,WhatsApp,38,CONTACT_041,Negative
ATH_050,2024-08-07,Group chat,Instagram,59,CONTACT_040,Neutral
ATH_050,2024-04-26,Message,Discord,0,CONTACT_035,Negative
ATH_050,2024-10-25,Email,Email,0,CONTACT_028,Positive
ATH_050,2024-07-02,Email,WhatsApp,0,CONTACT_021,Positive
ATH_050,2023-07-08,Email,Instagram,0,CONTACT_045,Positive
ATH_050,2024-12-31,Group chat,WhatsApp,30,CONTACT_016,Positive
ATH_050,2023-12-20,Social media,Email,0,CONTACT_027,Positive
ATH_050,2023-09-10,Email,Email,0,CONTACT_040,Positive
ATH_050,2023-12-16,Call,Strava,24,CONTACT_035,Negative
ATH_050,2024-02-02,Group chat,Discord,45,CONTACT_012,Positive
ATH_050,2023-03-02,Message,Discord,0,CONTACT_021,Neutral
ATH_050,2024-07-17,Group chat,Phone,58,CONTACT_029,Neutral
ATH_050,2023-09-05,Message,Strava,0,CONTACT_031,Neutral
ATH_050,2023-09-03,Group chat,Instagram,14,CONTACT_045,Neutral
ATH_050,2023-11-21,Email,WhatsApp,0,CONTACT_035,Neutral
ATH_050,2024-06-11,Email,Instagram,0,CONTACT_031,Negative
ATH_050,2023-11-18,Message,Strava,0,CONTACT_032,Positive
ATH_050,2023-04-01,Email,Instagram,0,CONTACT_004,Neutral
ATH_050,2023-10-22,Email,Instagram,0,CONTACT_030,Negative
ATH_050,2023-10-20,Email,Strava,0,CONTACT_023,Neutral
ATH_050,2024-06-09,Email,WhatsApp,0,CONTACT_040,Neutral
ATH_050,2024-11-03,Call,Email,10,CONTACT_010,Neutral
ATH_050,2023-09-02,Call,Phone,22,CONTACT_058,Positive
ATH_050,2023-07-13,Social media,Phone,0,CONTACT_028,Negative
ATH_050,2024-10-07,Message,Strava,0,CONTACT_032,Neutral
ATH_050,2023-01-06,Group chat,Email,22,CONTACT_013,Neutral
ATH_050,2023-09-29,Email,Instagram,0,CONTACT_055,Positive
ATH_050,2023-10-02,Group chat,Email,14,CONTACT_011,Positive
ATH_050,2023-07-14,Social media,Discord,0,CONTACT_013,Positive
ATH_050,2023-08-04,Email,Strava,0,CONTACT_053,Positive
ATH_050,2023-11-28,Message,Email,0,CONTACT_053,Negative
ATH_050,2024-09-30,Message,Email,0,CONTACT_047,Neutral
ATH_050,2023-05-24,Call,Email,49,CONTACT_020,Positive
ATH_050,2023-02-04,Message,WhatsApp,0,CONTACT_053,Negative
ATH_050,2023-08-04,Social media,Discord,0,CONTACT_040,Neutral
ATH_050,2024-10-31,Email,WhatsApp,0,CONTACT_012,Positive
ATH_050,2023-03-23,Call,Instagram,28,CONTACT_009,Neutral
ATH_050,2024-08-30,Social media,Strava,0,CONTACT_036,Neutral
ATH_050,2024-11-18,Call,Phone,42,CONTACT_020,Positive
ATH_050,2024-10-23,Group chat,Email,35,CONTACT_033,Negative
ATH_050,2023-06-20,Email,Phone,0,CONTACT_025,Positive
ATH_050,2024-10-24,Message,Email,0,CONTACT_016,Negative
ATH_050,2024-12-11,Message,WhatsApp,0,CONTACT_036,Neutral
ATH_050,2023-01-20,Group chat,Phone,27,CONTACT_043,Neutral
ATH_050,2023-04-11,Message,Strava,0,CONTACT_032,Neutral
ATH_050,2023-04-22,Email,Instagram,0,CONTACT_049,Positive
ATH_050,2024-04-01,Group chat,WhatsApp,52,CONTACT_050,Positive
ATH_050,2024-01-24,Call,Email,26,CONTACT_040,Neutral
ATH_050,2024-06-29,Call,Strava,42,CONTACT_044,Neutral
ATH_050,2023-09-17,Call,Instagram,32,CONTACT_032,Positive
ATH_050,2024-08-03,Email,Phone,0,CONTACT_033,Positive
ATH_050,2023-07-28,Group chat,Instagram,54,CONTACT_033,Positive
ATH_050,2024-04-23,Call,Email,53,CONTACT_013,Neutral
ATH_050,2023-02-01,Message,Discord,0,CONTACT_053,Positive
ATH_050,2023-12-24,Group chat,WhatsApp,31,CONTACT_018,Negative
ATH_050,2023-02-22,Group chat,Instagram,52,CONTACT_035,Positive
ATH_050,2023-03-22,Call,Strava,26,CONTACT_052,Neutral
ATH_050,2023-10-01,Email,WhatsApp,0,CONTACT_054,Neutral
ATH_050,2023-01-16,Message,Instagram,0,CONTACT_057,Neutral
ATH_050,2024-04-15,Email,WhatsApp,0,CONTACT_046,Negative
ATH_050,2024-12-06,Group chat,Strava,30,CONTACT_015,Neutral
ATH_050,2023-06-11,Message,Email,0,CONTACT_016,Positive
ATH_050,2023-04-27,Call,Strava,44,CONTACT_050,Negative
ATH_050,2024-10-15,Group chat,Strava,50,CONTACT_040,Negative
ATH_050,2024-04-25,Group chat,Strava,44,CONTACT_031,Neutral
ATH_050,2023-08-28,Message,Strava,0,CONTACT_023,Positive
ATH_050,2023-03-18,Email,Phone,0,CONTACT_042,Neutral
ATH_050,2023-03-26,Email,Strava,0,CONTACT_032,Positive
ATH_050,2023-10-02,Social media,Phone,0,CONTACT_007,Positive
ATH_050,2023-07-23,Group chat,Email,20,CONTACT_047,Neutral
ATH_050,2023-06-29,Call,Phone,52,CONTACT_056,Neutral
ATH_050,2024-04-28,Call,Strava,56,CONTACT_048,Positive
ATH_050,2024-07-10,Message,Strava,0,CONTACT_041,Positive
ATH_050,2023-10-20,Message,Instagram,0,CONTACT_048,Neutral
ATH_050,2024-07-28,Social media,Instagram,0,CONTACT_003,Neutral
ATH_050,2023-03-13,Social media,Phone,0,CONTACT_058,Positive
ATH_050,2024-04-28,Social media,WhatsApp,0,CONTACT_039,Positive
ATH_050,2024-08-30,Message,WhatsApp,0,CONTACT_018,Positive
ATH_050,2023-10-19,Call,Strava,56,CONTACT_016,Positive
ATH_050,2024-05-22,Message,Discord,0,CONTACT_017,Negative
ATH_050,2024-06-25,Message,Instagram,0,CONTACT_047,Negative
ATH_050,2024-12-12,Call,Instagram,55,CONTACT_022,Positive
ATH_050,2024-12-15,Social media,WhatsApp,0,CONTACT_035,Positive
ATH_050,2024-01-09,Social media,Phone,0,CONTACT_023,Neutral
ATH_050,2024-05-08,Call,Strava,54,CONTACT_006,Positive
ATH_050,2023-04-18,Social media,Phone,0,CONTACT_017,Positive
ATH_050,2023-09-09,Group chat,Phone,16,CONTACT_035,Neutral
ATH_050,2023-07-26,Group chat,WhatsApp,26,CONTACT_024,Neutral
ATH_050,2024-06-24,Call,Email,24,CONTACT_050,Positive
ATH_050,2023-09-26,Call,Instagram,60,CONTACT_020,Positive
ATH_050,2024-06-10,Email,Instagram,0,CONTACT_016,Neutral
ATH_050,2023-10-18,Social media,Email,0,CONTACT_042,Positive
ATH_050,2023-03-16,Group chat,Discord,23,CONTACT_004,Negative
ATH_050,2023-12-07,Message,Strava,0,CONTACT_038,Positive
ATH_050,2024-12-06,Call,Discord,18,CONTACT_011,Neutral
ATH_050,2023-04-12,Message,Email,0,CONTACT_010,Negative
ATH_050,2023-12-03,Social media,Instagram,0,CONTACT_020,Positive
ATH_050,2023-02-01,Group chat,WhatsApp,8,CONTACT_006,Positive
ATH_050,2023-08-11,Group chat,Phone,27,CONTACT_049,Positive
ATH_050,2023-12-11,Message,Discord,0,CONTACT_023,Negative
ATH_050,2024-07-02,Email,WhatsApp,0,CONTACT_021,Neutral
ATH_050,2023-10-13,Social media,Phone,0,CONTACT_035,Positive
ATH_050,2023-09-03,Social media,Strava,0,CONTACT_001,Positive
ATH_050,2024-10-23,Social media,Instagram,0,CONTACT_018,Negative
ATH_050,2024-07-04,Message,Phone,0,CONTACT_032,Negative
ATH_050,2023-11-06,Call,Phone,8,CONTACT_007,Positive
ATH_050,2023-01-29,Group chat,Phone,22,CONTACT_031,Positive
ATH_050,2024-09-22,Message,Phone,0,CONTACT_018,Positive
ATH_050,2024-09-24,Message,Email,0,CONTACT_020,Neutral
ATH_050,2024-06-18,Group chat,WhatsApp,56,CONTACT_002,Neutral
ATH_050,2023-03-06,Call,WhatsApp,54,CONTACT_016,Positive
ATH_050,2023-07-16,Group chat,Strava,32,CONTACT_007,Neutral
ATH_050,2024-04-23,Group chat,Strava,52,CONTACT_037,Positive
ATH_050,2024-01-18,Call,Discord,29,CONTACT_019,Positive
ATH_051,2023-02-14,Group chat,Phone,16,CONTACT_025,Neutral
ATH_051,2023-09-08,Group chat,Phone,14,CONTACT_016,Negative
ATH_051,2024-11-30,Group chat,Email,42,CONTACT_005,Positive
ATH_051,2023-05-21,Message,WhatsApp,0,CONTACT_023,Neutral
ATH_051,2023-06-02,Call,Phone,19,CONTACT_007,Positive
ATH_051,2024-10-12,Message,Strava,0,CONTACT_012,Positive
ATH_051,2024-03-23,Email,Email,0,CONTACT_003,Neutral
ATH_051,2023-06-29,Email,Instagram,0,CONTACT_027,Negative
ATH_051,2024-05-25,Email,Phone,0,CONTACT_006,Neutral
ATH_051,2024-03-06,Social media,Phone,0,CONTACT_022,Neutral
ATH_051,2024-06-03,Group chat,WhatsApp,45,CONTACT_012,Neutral
ATH_051,2023-10-01,Message,Instagram,0,CONTACT_022,Positive
ATH_051,2024-04-16,Email,Email,0,CONTACT_011,Positive
ATH_051,2024-06-28,Message,Instagram,0,CONTACT_014,Positive
ATH_051,2024-06-17,Call,Phone,29,CONTACT_019,Neutral
ATH_051,2024-11-19,Call,Strava,53,CONTACT_028,Neutral
ATH_051,2024-01-11,Message,Email,0,CONTACT_010,Neutral
ATH_051,2024-08-12,Group chat,Strava,31,CONTACT_016,Positive
ATH_051,2023-01-10,Group chat,Email,8,CONTACT_016,Positive
ATH_051,2024-02-01,Email,Discord,0,CONTACT_028,Positive
ATH_051,2023-12-31,Call,WhatsApp,15,CONTACT_029,Positive
ATH_051,2024-09-19,Call,WhatsApp,55,CONTACT_003,Neutral
ATH_051,2023-04-13,Call,Instagram,44,CONTACT_005,Negative
ATH_051,2023-05-12,Message,Email,0,CONTACT_003,Positive
ATH_051,2023-05-18,Call,Phone,59,CONTACT_025,Neutral
ATH_051,2023-03-23,Call,WhatsApp,56,CONTACT_023,Positive
ATH_051,2024-08-13,Social media,Discord,0,CONTACT_003,Neutral
ATH_051,2023-03-28,Group chat,Email,16,CONTACT_022,Neutral
ATH_051,2023-02-27,Email,Strava,0,CONTACT_015,Positive
ATH_051,2023-03-01,Email,Email,0,CONTACT_017,Positive
ATH_051,2023-08-29,Call,Email,23,CONTACT_005,Positive
ATH_051,2023-07-11,Email,WhatsApp,0,CONTACT_013,Neutral
ATH_051,2024-06-19,Call,Phone,35,CONTACT_022,Positive
ATH_051,2024-03-08,Email,Strava,0,CONTACT_023,Positive
ATH_051,2023-12-24,Message,Instagram,0,CONTACT_005,Positive
ATH_051,2023-09-13,Email,Discord,0,CONTACT_015,Neutral
ATH_051,2023-07-05,Call,Email,49,CONTACT_024,Positive
ATH_051,2024-10-14,Group chat,Phone,42,CONTACT_025,Neutral
ATH_051,2023-10-11,Social media,Instagram,0,CONTACT_015,Positive
ATH_051,2024-12-27,Call,Instagram,29,CONTACT_010,Positive
ATH_051,2024-10-03,Message,Phone,0,CONTACT_027,Negative
ATH_051,2024-10-17,Social media,WhatsApp,0,CONTACT_014,Positive
ATH_051,2024-06-25,Message,Email,0,CONTACT_021,Negative
ATH_051,2024-11-23,Message,Email,0,CONTACT_003,Negative
ATH_051,2023-10-26,Call,Phone,60,CONTACT_010,Neutral
ATH_051,2023-07-24,Email,Strava,0,CONTACT_029,Positive
ATH_051,2024-01-05,Email,Email,0,CONTACT_012,Positive
ATH_051,2024-04-05,Email,Discord,0,CONTACT_004,Neutral
ATH_051,2024-08-14,Call,WhatsApp,31,CONTACT_028,Neutral
ATH_051,2024-01-15,Message,Email,0,CONTACT_004,Neutral
ATH_051,2023-12-02,Social media,Discord,0,CONTACT_019,Neutral
ATH_051,2023-05-17,Group chat,Strava,8,CONTACT_016,Neutral
ATH_051,2023-12-19,Group chat,Strava,54,CONTACT_005,Negative
ATH_051,2024-02-25,Call,WhatsApp,30,CONTACT_016,Positive
ATH_051,2024-11-13,Call,Discord,7,CONTACT_017,Positive
ATH_051,2024-11-02,Social media,Instagram,0,CONTACT_005,Positive
ATH_051,2023-09-19,Message,Strava,0,CONTACT_013,Negative
ATH_051,2023-12-12,Social media,Email,0,CONTACT_010,Neutral
ATH_051,2024-12-31,Social media,WhatsApp,0,CONTACT_018,Negative
ATH_051,2024-12-10,Group chat,Discord,28,CONTACT_012,Negative
ATH_051,2024-09-24,Email,Discord,0,CONTACT_007,Positive
ATH_051,2024-03-15,Group chat,WhatsApp,54,CONTACT_015,Positive
ATH_051,2024-11-09,Call,Strava,47,CONTACT_003,Positive
ATH_051,2024-05-20,Message,Discord,0,CONTACT_026,Positive
ATH_051,2023-08-20,Email,Discord,0,CONTACT_010,Positive
ATH_052,2023-08-28,Message,Instagram,0,CONTACT_038,Positive
ATH_052,2023-07-19,Social media,Phone,0,CONTACT_026,Positive
ATH_052,2023-03-14,Email,Phone,0,CONTACT_056,Positive
ATH_052,2023-12-27,Social media,Phone,0,CONTACT_037,Positive
ATH_052,2024-07-27,Social media,Strava,0,CONTACT_042,Positive
ATH_052,2023-06-04,Call,Phone,39,CONTACT_034,Positive
ATH_052,2023-01-21,Call,Phone,30,CONTACT_060,Positive
ATH_052,2024-10-10,Email,WhatsApp,0,CONTACT_027,Negative
ATH_052,2024-01-10,Message,Discord,0,CONTACT_043,Neutral
ATH_052,2024-08-13,Social media,Email,0,CONTACT_009,Negative
ATH_052,2024-08-02,Message,Discord,0,CONTACT_056,Negative
ATH_052,2024-05-26,Group chat,WhatsApp,32,CONTACT_026,Positive
ATH_052,2024-04-12,Message,Strava,0,CONTACT_037,Positive
ATH_052,2024-07-17,Social media,Instagram,0,CONTACT_015,Neutral
ATH_052,2023-07-25,Social media,Email,0,CONTACT_029,Positive
ATH_052,2024-12-30,Group chat,Instagram,23,CONTACT_016,Negative
ATH_052,2024-11-25,Call,Discord,35,CONTACT_050,Neutral
ATH_052,2023-03-29,Group chat,Email,59,CONTACT_053,Positive
ATH_052,2023-12-25,Message,Instagram,0,CONTACT_057,Positive
ATH_052,2024-12-26,Group chat,Discord,55,CONTACT_031,Neutral
ATH_052,2023-02-13,Message,Email,0,CONTACT_004,Positive
ATH_052,2023-06-01,Group chat,Instagram,22,CONTACT_042,Positive
ATH_052,2024-11-18,Email,Strava,0,CONTACT_046,Positive
ATH_052,2024-10-31,Call,WhatsApp,12,CONTACT_058,Positive
ATH_052,2024-12-08,Message,Email,0,CONTACT_041,Negative
ATH_052,2024-12-13,Message,Discord,0,CONTACT_002,Neutral
ATH_052,2023-03-16,Social media,Strava,0,CONTACT_049,Neutral
ATH_052,2024-11-17,Group chat,Instagram,13,CONTACT_049,Neutral
ATH_052,2024-10-30,Email,Instagram,0,CONTACT_034,Positive
ATH_052,2024-10-29,Message,WhatsApp,0,CONTACT_005,Neutral
ATH_052,2023-07-14,Message,Phone,0,CONTACT_007,Neutral
ATH_052,2024-02-22,Call,Discord,59,CONTACT_047,Neutral
ATH_052,2024-05-29,Social media,Discord,0,CONTACT_057,Positive
ATH_052,2024-09-30,Message,WhatsApp,0,CONTACT_047,Positive
ATH_052,2024-01-16,Email,Strava,0,CONTACT_026,Positive
ATH_052,2024-11-02,Call,WhatsApp,55,CONTACT_018,Negative
ATH_052,2024-10-27,Email,Instagram,0,CONTACT_017,Positive
ATH_052,2024-07-23,Call,WhatsApp,55,CONTACT_042,Negative
ATH_052,2024-08-28,Message,Instagram,0,CONTACT_059,Neutral
ATH_052,2024-11-01,Email,WhatsApp,0,CONTACT_045,Positive
