athlete_id,event_date,event_type,description,impact_rating,career_phase
ATH_0225,2018-09-23,Family event,Family event event,1,Advanced
ATH_0225,2024-08-14,Retirement consideration,Retirement consideration event,7,Advanced
ATH_0225,2024-01-10,Career change,Started new position,6,Advanced
ATH_0225,2016-02-19,Personal best,Personal best event,6,Advanced
ATH_0225,2022-11-12,Training camp,Training camp event,5,Advanced
ATH_0225,2019-10-19,Personal achievement,Personal achievement event,9,Advanced
ATH_0225,2023-04-02,Education,Education event,6,Advanced
ATH_0225,2022-04-01,Competition,Participated in marathon,4,Advanced
ATH_0225,2019-10-01,Competition,Participated in regional qualifier,10,Advanced
ATH_0225,2024-02-22,Team change,Team change event,3,Advanced
ATH_0225,2020-08-25,Race victory,Won local race,6,Advanced
ATH_0225,2017-12-24,Race victory,Won local race,5,Advanced
ATH_0225,2023-11-28,Sponsorship deal,Sponsorship deal event,5,Advanced
ATH_0225,2023-12-25,Personal achievement,Personal achievement event,7,Advanced
ATH_0226,2016-11-21,Personal achievement,Personal achievement event,6,Advanced
ATH_0226,2022-08-09,Training camp,Training camp event,6,Advanced
ATH_0226,2017-09-07,Team change,Team change event,9,Advanced
ATH_0226,2019-01-06,Coach change,Coach change event,10,Advanced
ATH_0226,2021-02-13,Major competition,Major competition event,6,Advanced
ATH_0226,2020-08-20,Major competition,Major competition event,6,Advanced
ATH_0226,2016-04-19,Training camp,Training camp event,8,Advanced
ATH_0226,2021-03-15,Family event,Family event event,5,Advanced
ATH_0226,2022-10-22,Race victory,Won age group,6,Advanced
ATH_0226,2017-04-01,Personal best,Personal best event,1,Advanced
ATH_0227,2016-09-03,Location change,Relocated to new city,3,Advanced
ATH_0227,2023-07-17,Major competition,Major competition event,3,Advanced
ATH_0227,2023-06-01,Competition,Participated in international competition,7,Advanced
ATH_0227,2017-01-21,Race victory,Won age group,5,Advanced
ATH_0227,2014-05-23,Family event,Family event event,3,Advanced
ATH_0227,2020-08-25,Education,Education event,2,Advanced
ATH_0227,2022-03-21,Personal achievement,Personal achievement event,7,Advanced
ATH_0227,2021-02-04,Major competition,Major competition event,6,Advanced
ATH_0227,2017-05-10,Competition,Participated in marathon,5,Advanced
ATH_0227,2014-03-13,Injury recovery,Injury recovery event,5,Advanced
ATH_0227,2024-08-17,Personal achievement,Personal achievement event,5,Advanced
ATH_0227,2024-12-19,Training milestone,Reached 500km total,4,Advanced
ATH_0227,2019-12-13,Team change,Team change event,5,Advanced
ATH_0227,2023-04-07,Personal achievement,Personal achievement event,4,Advanced
ATH_0227,2018-12-15,Location change,Relocated to new city,10,Advanced
ATH_0227,2023-01-18,Family event,Family event event,5,Advanced
ATH_0227,2022-10-17,Location change,Relocated to new city,6,Advanced
ATH_0227,2017-08-02,Personal achievement,Personal achievement event,7,Advanced
ATH_0227,2015-10-14,Training milestone,Reached personal best,4,Advanced
ATH_0227,2021-02-09,Major competition,Major competition event,4,Advanced
ATH_0227,2023-04-08,Coach change,Coach change event,7,Advanced
ATH_0227,2017-04-11,Coach change,Coach change event,7,Advanced
ATH_0227,2023-07-16,Team change,Team change event,6,Advanced
ATH_0227,2019-10-24,Training milestone,Reached 100km month,8,Advanced
ATH_0227,2018-12-21,Education,Education event,5,Advanced
ATH_0228,2023-08-08,Sponsorship deal,Sponsorship deal event,4,Intermediate
ATH_0228,2023-05-26,Location change,Relocated to new city,7,Intermediate
ATH_0228,2024-07-22,Competition,Participated in international competition,5,Intermediate
ATH_0228,2024-10-26,Retirement consideration,Retirement consideration event,4,Intermediate
ATH_0228,2021-01-30,Competition,Participated in international competition,9,Intermediate
ATH_0228,2023-10-11,Coach change,Coach change event,7,Intermediate
ATH_0228,2023-08-19,Family event,Family event event,5,Intermediate
ATH_0228,2023-04-30,Training camp,Training camp event,4,Intermediate
ATH_0228,2022-12-22,Competition,Participated in regional qualifier,6,Intermediate
ATH_0228,2021-12-29,Injury recovery,Injury recovery event,8,Intermediate
ATH_0229,2021-12-15,Race victory,Won division title,5,Intermediate
ATH_0229,2019-04-21,Race victory,Won age group,3,Intermediate
ATH_0229,2021-09-05,Personal best,Personal best event,7,Intermediate
ATH_0229,2024-11-09,Competition,Participated in triathlon,3,Intermediate
ATH_0229,2023-01-26,Training milestone,Reached 1000km milestone,9,Intermediate
ATH_0229,2022-08-11,Competition,Participated in local race,6,Intermediate
ATH_0229,2018-08-16,Major competition,Major competition event,5,Intermediate
ATH_0229,2021-03-29,Competition,Participated in international competition,1,Intermediate
ATH_0229,2020-07-04,Education,Education event,6,Intermediate
ATH_0229,2020-01-04,Personal achievement,Personal achievement event,3,Intermediate
ATH_0229,2022-01-17,Family event,Family event event,7,Intermediate
ATH_0229,2021-02-08,Competition,Participated in regional qualifier,6,Intermediate
ATH_0229,2018-03-12,Personal best,Personal best event,6,Intermediate
ATH_0229,2024-06-09,Personal achievement,Personal achievement event,5,Intermediate
ATH_0229,2021-08-27,Sponsorship deal,Sponsorship deal event,6,Intermediate
ATH_0230,2023-08-12,Personal achievement,Personal achievement event,6,Advanced
ATH_0230,2023-11-09,Personal best,Personal best event,3,Advanced
ATH_0230,2019-06-08,Injury recovery,Injury recovery event,7,Advanced
ATH_0230,2023-11-10,Training camp,Training camp event,8,Advanced
ATH_0230,2019-03-07,Location change,Relocated to new city,8,Advanced
ATH_0230,2016-09-04,Coach change,Coach change event,6,Advanced
ATH_0230,2014-11-17,Competition,Participated in regional qualifier,8,Advanced
ATH_0230,2019-06-03,Education,Education event,5,Advanced
ATH_0230,2014-01-11,Education,Education event,4,Advanced
ATH_0230,2021-10-31,Personal best,Personal best event,2,Advanced
ATH_0230,2024-05-22,Location change,Relocated to new city,6,Advanced
ATH_0230,2020-07-03,Personal achievement,Personal achievement event,4,Advanced
ATH_0230,2022-12-01,Family event,Family event event,3,Advanced
ATH_0230,2021-03-13,Family event,Family event event,6,Advanced
ATH_0230,2020-05-30,Personal best,Personal best event,6,Advanced
ATH_0230,2020-03-01,Major competition,Major competition event,8,Advanced
ATH_0230,2021-05-06,Training camp,Training camp event,7,Advanced
ATH_0230,2016-04-25,Retirement consideration,Retirement consideration event,5,Advanced
ATH_0230,2023-08-29,Sponsorship deal,Sponsorship deal event,8,Advanced
ATH_0230,2018-04-09,Personal best,Personal best event,3,Advanced
ATH_0230,2018-01-29,Training camp,Training camp event,5,Advanced
ATH_0230,2024-12-22,Injury recovery,Injury recovery event,5,Advanced
ATH_0230,2019-05-25,Injury recovery,Injury recovery event,6,Advanced
ATH_0230,2014-10-17,Family event,Family event event,8,Advanced
ATH_0231,2019-06-08,Personal achievement,Personal achievement event,10,Advanced
ATH_0231,2019-03-23,Personal achievement,Personal achievement event,7,Advanced
ATH_0231,2021-05-13,Sponsorship deal,Sponsorship deal event,3,Advanced
ATH_0231,2012-01-04,Sponsorship deal,Sponsorship deal event,7,Advanced
ATH_0231,2021-09-13,Major competition,Major competition event,6,Advanced
ATH_0231,2022-06-21,Team change,Team change event,8,Advanced
ATH_0231,2018-02-13,Major competition,Major competition event,7,Advanced
ATH_0231,2015-05-01,Personal best,Personal best event,5,Advanced
ATH_0231,2022-06-13,Personal best,Personal best event,7,Advanced
ATH_0231,2024-07-30,Team change,Team change event,4,Advanced
ATH_0231,2016-01-12,Competition,Participated in international competition,7,Advanced
ATH_0231,2016-11-18,Major competition,Major competition event,8,Advanced
ATH_0231,2016-12-18,Family event,Family event event,8,Advanced
ATH_0231,2019-05-14,Career change,Started new position,6,Advanced
ATH_0231,2015-03-26,Competition,Participated in local race,5,Advanced
ATH_0231,2022-06-05,Major competition,Major competition event,2,Advanced
ATH_0231,2012-11-17,Career change,Started new position,5,Advanced
ATH_0231,2020-03-28,Injury recovery,Injury recovery event,1,Advanced
ATH_0231,2023-11-22,Training camp,Training camp event,9,Advanced
ATH_0231,2021-02-02,Personal best,Personal best event,4,Advanced
ATH_0231,2021-04-23,Training milestone,Reached 500km total,8,Advanced
ATH_0231,2013-03-10,Coach change,Coach change event,5,Advanced
ATH_0231,2014-06-21,Personal best,Personal best event,8,Advanced
ATH_0231,2023-10-04,Team change,Team change event,5,Advanced
ATH_0231,2022-03-08,Major competition,Major competition event,6,Advanced
ATH_0231,2019-06-10,Family event,Family event event,6,Advanced
ATH_0231,2018-04-18,Race victory,Won local race,6,Advanced
ATH_0231,2023-04-24,Sponsorship deal,Sponsorship deal event,9,Advanced
ATH_0231,2014-01-16,Sponsorship deal,Sponsorship deal event,5,Advanced
ATH_0231,2015-07-09,Personal best,Personal best event,10,Advanced
ATH_0231,2023-03-28,Competition,Participated in national event,4,Advanced
ATH_0231,2021-03-02,Education,Education event,7,Advanced
ATH_0231,2022-05-02,Personal best,Personal best event,6,Advanced
ATH_0231,2011-08-21,Family event,Family event event,5,Advanced
ATH_0231,2011-03-13,Personal achievement,Personal achievement event,4,Advanced
ATH_0231,2016-11-03,Injury recovery,Injury recovery event,9,Advanced
ATH_0231,2021-04-03,Location change,Relocated to new city,4,Advanced
ATH_0231,2014-04-11,Training milestone,Reached volume record,7,Advanced
ATH_0231,2018-11-27,Team change,Team change event,3,Advanced
ATH_0231,2021-06-02,Competition,Participated in championship,5,Advanced
ATH_0231,2023-04-15,Race victory,Won age group,8,Advanced
ATH_0231,2013-05-29,Sponsorship deal,Sponsorship deal event,3,Advanced
ATH_0232,2019-08-03,Personal achievement,Personal achievement event,5,Advanced
ATH_0232,2023-05-29,Education,Education event,5,Advanced
ATH_0232,2024-08-23,Career change,Started new position,7,Advanced
ATH_0232,2017-03-11,Training camp,Training camp event,7,Advanced
ATH_0232,2019-04-26,Major competition,Major competition event,5,Advanced
ATH_0232,2019-11-01,Sponsorship deal,Sponsorship deal event,3,Advanced
ATH_0232,2017-05-22,Location change,Relocated to new city,7,Advanced
ATH_0232,2018-06-21,Training camp,Training camp event,7,Advanced
ATH_0232,2023-12-09,Training milestone,Reached 1000km milestone,4,Advanced
ATH_0232,2020-02-13,Injury recovery,Injury recovery event,4,Advanced
ATH_0232,2020-11-17,Personal achievement,Personal achievement event,6,Advanced
ATH_0232,2014-11-19,Competition,Participated in championship,3,Advanced
ATH_0232,2021-11-21,Sponsorship deal,Sponsorship deal event,10,Advanced
ATH_0232,2016-07-18,Race victory,Won local race,5,Advanced
ATH_0232,2017-07-10,Coach change,Coach change event,7,Advanced
ATH_0232,2016-10-06,Family event,Family event event,5,Advanced
ATH_0232,2021-01-03,Education,Education event,7,Advanced
ATH_0232,2022-06-14,Team change,Team change event,5,Advanced
ATH_0232,2014-10-28,Coach change,Coach change event,9,Advanced
ATH_0232,2019-02-03,Major competition,Major competition event,7,Advanced
ATH_0232,2014-08-30,Education,Education event,6,Advanced
ATH_0232,2021-03-24,Major competition,Major competition event,6,Advanced
ATH_0232,2021-07-16,Personal achievement,Personal achievement event,7,Advanced
ATH_0232,2019-07-17,Retirement consideration,Retirement consideration event,5,Advanced
ATH_0232,2021-04-30,Major competition,Major competition event,5,Advanced
ATH_0233,2024-03-20,Retirement consideration,Retirement consideration event,6,Intermediate
ATH_0233,2024-06-10,Training camp,Training camp event,5,Intermediate
ATH_0234,2020-10-18,Training camp,Training camp event,7,Intermediate
ATH_0234,2019-03-05,Competition,Participated in local race,4,Intermediate
ATH_0234,2024-01-30,Training camp,Training camp event,8,Intermediate
ATH_0234,2019-05-01,Training milestone,Reached 1000km milestone,4,Intermediate
ATH_0234,2022-04-03,Education,Education event,4,Intermediate
ATH_0234,2022-10-14,Personal achievement,Personal achievement event,1,Intermediate
ATH_0234,2019-07-09,Personal best,Personal best event,4,Intermediate
ATH_0234,2022-03-06,Coach change,Coach change event,9,Intermediate
ATH_0234,2022-03-02,Competition,Participated in marathon,4,Intermediate
ATH_0234,2024-08-07,Major competition,Major competition event,5,Intermediate
ATH_0234,2020-09-13,Personal best,Personal best event,4,Intermediate
ATH_0234,2020-04-02,Retirement consideration,Retirement consideration event,6,Intermediate
ATH_0234,2021-03-31,Training milestone,Reached volume record,8,Intermediate
ATH_0234,2024-02-16,Competition,Participated in triathlon,3,Intermediate
ATH_0234,2021-07-26,Race victory,Won local race,6,Intermediate
ATH_0234,2024-09-05,Personal best,Personal best event,3,Intermediate
ATH_0234,2022-07-15,Sponsorship deal,Sponsorship deal event,5,Intermediate
ATH_0234,2024-11-04,Family event,Family event event,3,Intermediate
ATH_0234,2018-12-20,Family event,Family event event,10,Intermediate
ATH_0234,2019-08-05,Competition,Participated in championship,9,Intermediate
ATH_0235,2020-11-07,Training camp,Training camp event,5,Advanced
ATH_0235,2020-06-14,Major competition,Major competition event,9,Advanced
ATH_0235,2024-06-11,Competition,Participated in national event,4,Advanced
ATH_0235,2020-02-20,Training camp,Training camp event,4,Advanced
ATH_0235,2021-05-22,Retirement consideration,Retirement consideration event,10,Advanced
ATH_0235,2019-05-13,Education,Education event,6,Advanced
ATH_0235,2022-06-18,Competition,Participated in marathon,2,Advanced
ATH_0235,2024-01-07,Team change,Team change event,4,Advanced
ATH_0235,2018-02-24,Team change,Team change event,8,Advanced
ATH_0235,2018-06-28,Personal achievement,Personal achievement event,9,Advanced
ATH_0235,2022-07-27,Coach change,Coach change event,9,Advanced
ATH_0235,2022-07-19,Coach change,Coach change event,3,Advanced
ATH_0235,2019-10-21,Training milestone,Reached personal best,10,Advanced
ATH_0235,2024-07-30,Education,Education event,1,Advanced
ATH_0235,2024-05-19,Education,Education event,4,Advanced
ATH_0235,2021-09-21,Education,Education event,4,Advanced
ATH_0236,2023-10-04,Personal achievement,Personal achievement event,8,Intermediate
ATH_0236,2024-10-25,Career change,Started new position,10,Intermediate
ATH_0236,2023-11-10,Personal best,Personal best event,5,Intermediate
ATH_0237,2018-11-21,Retirement consideration,Retirement consideration event,2,Advanced
ATH_0237,2020-07-24,Personal achievement,Personal achievement event,3,Advanced
ATH_0237,2018-04-14,Training milestone,Reached consistency streak,6,Advanced
ATH_0237,2020-07-31,Career change,Started new position,6,Advanced
ATH_0237,2019-09-24,Location change,Relocated to new city,2,Advanced
ATH_0237,2022-07-11,Retirement consideration,Retirement consideration event,6,Advanced
ATH_0237,2023-05-16,Team change,Team change event,5,Advanced
ATH_0237,2022-01-04,Injury recovery,Injury recovery event,6,Advanced
ATH_0237,2019-08-22,Team change,Team change event,3,Advanced
ATH_0237,2022-12-22,Major competition,Major competition event,6,Advanced
ATH_0237,2020-10-15,Injury recovery,Injury recovery event,2,Advanced
ATH_0237,2024-03-17,Personal achievement,Personal achievement event,5,Advanced
ATH_0237,2019-03-20,Training camp,Training camp event,5,Advanced
ATH_0238,2024-05-26,Training camp,Training camp event,7,Advanced
ATH_0238,2022-11-22,Coach change,Coach change event,6,Advanced
ATH_0238,2016-05-08,Personal best,Personal best event,8,Advanced
ATH_0238,2023-01-06,Location change,Relocated to new city,5,Advanced
ATH_0238,2019-02-18,Coach change,Coach change event,8,Advanced
ATH_0238,2023-11-10,Major competition,Major competition event,9,Advanced
ATH_0238,2011-11-20,Personal achievement,Personal achievement event,6,Advanced
ATH_0238,2024-09-09,Education,Education event,10,Advanced
ATH_0238,2023-04-05,Location change,Relocated to new city,2,Advanced
ATH_0238,2011-08-23,Coach change,Coach change event,4,Advanced
ATH_0238,2016-05-02,Family event,Family event event,7,Advanced
ATH_0238,2011-07-02,Personal achievement,Personal achievement event,5,Advanced
