athlete_id,date,energy_level,motivation_level,stress_level,overall_mood,notes
ATH_053,2024-07-05,6,8,10,9,
ATH_053,2023-06-25,2,7,7,5,Felt great today
ATH_053,2023-07-19,3,6,5,7,
ATH_053,2024-10-02,10,4,3,10,Tired from yesterday
ATH_053,2023-09-02,2,1,7,5,Felt great today
ATH_053,2024-12-30,8,9,4,5,
ATH_053,2023-01-18,4,7,3,4,Feeling strong
ATH_053,2023-04-29,8,4,9,5,Good training session
ATH_053,2023-01-30,2,8,8,5,
ATH_053,2024-06-15,9,5,1,5,
ATH_053,2023-12-01,10,6,10,4,
ATH_053,2023-03-08,3,10,8,4,Tired from yesterday
ATH_053,2024-05-12,1,7,5,4,
ATH_053,2024-03-18,9,5,4,7,
ATH_053,2023-05-15,4,5,9,4,Struggled with motivation
ATH_053,2024-04-22,10,9,5,6,Felt great today
ATH_053,2023-08-10,3,4,4,5,
ATH_053,2023-12-23,4,8,7,3,Struggled with motivation
ATH_053,2024-01-10,2,6,5,2,
ATH_053,2023-08-21,4,6,8,4,
ATH_053,2023-05-16,7,3,8,4,
ATH_053,2023-12-30,5,2,8,6,Struggled with motivation
ATH_053,2024-02-03,4,9,3,7,Felt great today
ATH_053,2024-10-18,7,3,1,9,Feeling strong
ATH_053,2024-01-24,3,6,9,5,
ATH_053,2023-12-22,6,4,8,2,
ATH_053,2023-07-20,10,7,5,4,
ATH_053,2024-01-06,6,2,5,3,
ATH_053,2024-10-30,5,4,5,6,
ATH_054,2023-03-03,1,4,6,7,
ATH_054,2023-10-19,3,8,4,9,
ATH_054,2023-12-15,5,10,6,8,Tired from yesterday
ATH_054,2024-08-13,6,6,4,7,
ATH_054,2023-12-16,2,9,3,7,
ATH_054,2023-05-02,3,10,4,8,
ATH_054,2024-10-22,9,7,4,10,
ATH_054,2024-12-03,6,3,8,7,
ATH_054,2024-11-14,8,9,7,7,
ATH_054,2023-03-24,10,6,1,9,
ATH_054,2023-09-02,4,8,10,1,
ATH_054,2024-12-17,6,10,1,10,
ATH_054,2024-01-10,4,4,4,4,Recovery day needed
ATH_054,2024-08-09,5,10,6,3,
ATH_054,2024-08-11,3,1,9,4,
ATH_054,2023-10-03,7,3,8,7,
ATH_054,2023-11-25,3,3,9,7,Recovery day needed
ATH_054,2023-06-23,1,9,10,1,Struggled with motivation
ATH_054,2023-02-14,10,4,5,6,
ATH_054,2024-03-17,5,7,10,5,Feeling strong
ATH_054,2024-05-06,9,1,9,8,
ATH_054,2023-08-26,3,5,5,8,Felt great today
ATH_054,2024-06-29,6,4,2,7,
ATH_054,2023-10-13,8,1,1,8,
ATH_054,2023-08-10,8,8,6,9,
ATH_054,2024-07-22,10,1,2,7,
ATH_054,2024-07-30,2,7,8,7,
ATH_054,2023-02-16,10,2,1,7,Good training session
ATH_054,2024-02-23,1,6,2,6,
ATH_054,2023-05-07,7,4,10,4,Feeling strong
ATH_054,2024-06-05,6,9,6,5,
ATH_054,2023-05-01,7,7,7,5,
ATH_054,2023-04-17,10,3,5,5,Good training session
ATH_054,2023-11-05,3,5,4,7,
ATH_054,2024-12-07,3,1,5,10,
ATH_054,2023-09-23,4,5,3,8,Feeling strong
ATH_054,2023-06-13,3,4,6,6,Felt great today
ATH_054,2024-12-02,3,6,7,3,
ATH_054,2024-01-25,1,4,9,1,
ATH_054,2023-11-26,10,8,3,8,Feeling strong
ATH_054,2023-08-25,5,2,7,7,
ATH_054,2023-10-03,6,6,8,3,
ATH_054,2024-02-25,5,10,10,6,Good training session
ATH_054,2023-06-14,8,1,10,4,Struggled with motivation
ATH_054,2023-04-23,10,6,5,8,
ATH_054,2023-07-19,3,6,2,4,Struggled with motivation
ATH_054,2024-05-05,3,1,9,3,
ATH_054,2023-10-03,2,10,2,9,
ATH_054,2023-11-01,9,3,10,5,
ATH_054,2023-02-07,1,6,9,7,Felt great today
ATH_054,2023-01-09,4,5,6,3,Tired from yesterday
ATH_054,2023-01-16,4,6,9,7,Felt great today
ATH_054,2024-03-29,10,3,7,9,
ATH_054,2023-11-04,8,8,3,10,
ATH_054,2023-05-15,8,8,4,7,
ATH_054,2024-01-22,6,4,3,8,
ATH_054,2024-05-25,8,6,4,7,
ATH_054,2023-12-27,6,1,4,7,
ATH_054,2024-12-12,1,4,9,5,
ATH_054,2024-01-01,9,10,2,9,
ATH_054,2024-05-29,7,9,7,6,
ATH_054,2023-01-06,5,3,6,5,Felt great today
ATH_054,2024-05-12,6,5,9,2,Feeling strong
ATH_054,2023-10-12,4,10,3,5,Feeling strong
ATH_054,2023-08-30,4,10,7,6,
ATH_054,2024-12-18,1,1,2,4,
ATH_054,2024-06-28,1,4,4,6,
ATH_054,2023-03-23,3,8,3,5,Struggled with motivation
ATH_054,2023-03-13,10,10,7,4,Recovery day needed
ATH_054,2023-08-06,6,3,3,5,Recovery day needed
ATH_054,2024-05-29,1,8,10,1,
ATH_054,2023-06-21,6,5,2,5,
ATH_054,2024-07-20,8,8,5,7,
ATH_054,2024-05-13,9,8,1,5,
ATH_054,2024-03-07,4,5,8,3,
ATH_054,2023-07-17,6,2,6,5,Struggled with motivation
ATH_054,2023-07-12,8,5,5,7,
ATH_054,2023-02-17,8,5,10,4,
ATH_054,2024-06-02,2,4,4,5,
ATH_054,2024-12-21,7,9,6,4,
ATH_054,2023-01-15,7,9,10,4,
ATH_055,2024-11-21,4,6,8,4,
ATH_055,2023-10-05,1,5,1,7,
ATH_055,2024-11-30,8,1,10,1,Struggled with motivation
ATH_055,2023-07-25,2,6,2,5,
ATH_055,2024-02-17,3,9,3,6,
ATH_055,2024-02-27,10,8,8,6,
ATH_055,2023-05-31,2,5,9,7,
ATH_055,2023-05-20,3,10,1,9,
ATH_055,2024-08-14,3,9,4,5,
ATH_055,2023-02-04,5,4,5,8,
ATH_055,2024-07-04,9,3,1,7,
ATH_055,2024-12-18,2,6,3,5,
ATH_055,2024-05-12,1,10,4,8,Good training session
ATH_055,2024-03-16,9,10,1,6,Good training session
ATH_055,2023-04-02,1,2,10,4,Good training session
ATH_055,2024-04-24,1,1,9,3,
ATH_055,2023-07-08,1,6,7,4,Recovery day needed
ATH_055,2024-01-08,5,5,9,3,Felt great today
ATH_055,2024-10-20,3,10,9,4,
ATH_055,2024-10-07,10,9,5,9,
ATH_055,2024-10-20,9,1,5,6,
ATH_055,2024-12-12,7,6,2,8,
ATH_055,2024-08-14,9,6,1,8,
ATH_055,2023-07-19,8,9,4,10,
ATH_055,2023-05-16,4,2,3,6,
ATH_055,2023-12-05,9,3,9,5,
ATH_055,2024-11-03,1,8,5,6,Good training session
ATH_055,2024-01-29,1,5,2,7,
ATH_055,2024-01-30,5,4,6,6,
ATH_055,2023-03-30,2,8,8,4,
ATH_055,2024-09-01,6,5,9,4,
ATH_055,2023-07-06,10,6,8,6,Tired from yesterday
ATH_055,2024-10-28,5,1,10,7,
ATH_055,2023-01-31,2,5,7,9,
ATH_055,2024-09-01,9,1,2,8,
ATH_055,2024-12-04,8,9,2,8,
ATH_055,2024-07-30,4,10,8,4,
ATH_055,2023-10-22,7,7,10,3,
ATH_055,2024-10-11,8,5,2,7,
ATH_055,2023-06-16,8,5,7,7,
ATH_055,2024-02-17,5,2,7,9,
ATH_055,2024-05-25,8,4,6,7,
ATH_055,2023-06-13,5,2,8,3,
ATH_055,2024-08-13,9,5,5,6,
ATH_055,2024-06-11,2,5,8,1,
ATH_055,2023-09-24,2,7,1,5,
ATH_055,2024-07-19,4,1,10,3,
ATH_055,2023-08-19,7,7,5,6,Struggled with motivation
ATH_055,2023-02-19,4,6,4,4,
ATH_055,2023-07-09,6,6,4,6,
ATH_055,2023-03-04,4,8,2,7,
ATH_055,2024-03-15,10,8,9,4,Feeling strong
ATH_055,2024-06-26,1,3,2,8,Feeling strong
ATH_055,2024-02-14,8,10,6,7,Good training session
ATH_055,2024-11-03,8,1,2,7,Felt great today
ATH_055,2023-12-19,7,3,3,6,
ATH_055,2023-02-24,6,3,4,7,
ATH_055,2023-05-30,4,7,3,9,Struggled with motivation
ATH_055,2023-03-18,3,8,5,10,
ATH_055,2023-07-13,10,6,7,5,
ATH_055,2024-10-04,6,6,5,9,
ATH_055,2023-10-06,9,5,3,6,Feeling strong
ATH_055,2024-07-23,3,5,1,8,
ATH_055,2023-09-23,10,7,2,10,
ATH_055,2024-07-14,9,3,3,9,Recovery day needed
ATH_055,2024-04-29,7,5,1,8,
ATH_055,2023-01-11,8,10,2,7,
ATH_055,2024-04-30,2,7,3,8,
ATH_055,2023-11-10,10,6,1,6,
ATH_055,2023-08-25,10,7,5,6,
ATH_055,2023-11-09,4,10,1,9,Felt great today
ATH_055,2024-01-21,4,3,5,6,
ATH_055,2024-10-03,6,8,1,6,
ATH_055,2024-05-15,1,6,9,6,Good training session
ATH_055,2024-08-02,1,8,4,7,
ATH_055,2023-11-14,1,5,6,6,
ATH_055,2023-09-20,10,5,6,3,
ATH_055,2024-09-04,8,8,5,8,
ATH_055,2024-05-10,7,8,4,7,
ATH_055,2023-10-10,9,2,1,3,
ATH_055,2023-01-21,5,7,2,6,
ATH_055,2023-03-14,2,1,2,8,
ATH_055,2023-04-21,9,10,7,7,Felt great today
ATH_055,2023-03-11,10,5,6,4,
ATH_055,2024-02-12,9,2,1,9,
ATH_055,2024-06-28,5,4,7,8,
ATH_055,2024-01-18,4,6,1,8,
ATH_055,2024-06-27,3,4,8,1,
ATH_055,2024-05-28,6,7,5,5,
ATH_055,2024-04-21,1,5,6,4,Feeling strong
ATH_055,2024-05-07,2,3,1,4,Tired from yesterday
ATH_055,2023-08-24,3,9,3,9,Feeling strong
ATH_055,2024-12-18,7,3,4,7,
ATH_055,2024-11-27,8,4,8,5,Feeling strong
ATH_055,2024-08-04,10,3,8,5,Recovery day needed
ATH_055,2024-01-24,2,6,9,3,
ATH_055,2023-11-10,10,4,9,3,Good training session
ATH_055,2024-10-18,6,3,4,3,
ATH_055,2023-07-10,8,5,3,10,
ATH_055,2024-12-25,4,1,6,4,
ATH_055,2023-06-24,2,4,1,8,
ATH_055,2023-07-11,4,7,4,7,Tired from yesterday
ATH_055,2024-06-26,2,3,10,6,
ATH_055,2023-01-12,3,2,8,2,
ATH_055,2023-02-18,6,9,10,5,
ATH_055,2023-01-09,9,5,10,6,
ATH_055,2024-10-25,10,1,5,8,
ATH_055,2024-02-11,3,8,5,6,
ATH_055,2023-06-09,7,4,8,6,
ATH_055,2024-07-30,2,1,10,2,
ATH_055,2023-07-08,6,3,2,7,
ATH_055,2024-07-13,5,1,2,5,Felt great today
ATH_055,2024-08-24,1,4,4,7,
ATH_056,2024-11-03,4,8,9,5,Felt great today
ATH_056,2023-09-10,1,6,7,10,Struggled with motivation
ATH_056,2023-03-02,4,1,2,5,
ATH_056,2023-02-16,5,1,3,9,
ATH_056,2023-11-15,3,8,3,10,
ATH_056,2024-06-22,2,2,1,7,
ATH_056,2024-07-22,9,7,2,8,
ATH_056,2023-08-12,8,3,4,5,
ATH_056,2023-01-18,1,2,5,8,
ATH_056,2024-12-20,7,3,10,5,
ATH_056,2024-01-13,9,9,1,8,
ATH_056,2024-09-15,6,2,2,6,
ATH_056,2024-11-06,3,10,5,6,
ATH_056,2024-12-24,3,6,5,8,
ATH_056,2024-11-12,2,6,7,4,Feeling strong
ATH_056,2024-11-21,1,8,6,8,
ATH_056,2023-12-24,5,3,2,8,
ATH_056,2024-04-11,4,9,8,9,Felt great today
ATH_056,2023-05-02,1,10,2,5,Feeling strong
ATH_056,2023-11-14,1,4,1,6,
ATH_056,2023-10-24,4,7,10,4,
ATH_056,2024-05-01,10,6,2,5,
ATH_056,2024-09-23,1,5,3,6,
ATH_056,2024-05-11,8,6,2,6,
ATH_056,2024-12-30,3,1,5,5,Felt great today
ATH_056,2024-05-15,7,2,8,3,
ATH_056,2024-04-26,9,8,1,7,
ATH_056,2024-03-20,5,1,2,7,
ATH_056,2023-06-02,10,6,1,5,
ATH_056,2024-11-20,9,1,1,9,Struggled with motivation
ATH_056,2023-07-28,2,7,3,6,
ATH_056,2023-03-24,5,6,1,6,
ATH_056,2023-10-24,3,1,8,3,
ATH_056,2024-04-05,5,8,5,6,
ATH_056,2024-05-06,2,10,7,5,Felt great today
ATH_056,2023-08-14,2,7,1,5,Good training session
ATH_056,2023-09-05,6,1,8,5,
ATH_056,2024-08-27,6,1,6,3,Struggled with motivation
ATH_056,2023-02-16,6,10,3,4,
ATH_056,2024-02-17,7,1,7,10,Good training session
ATH_056,2024-10-18,8,6,5,7,
ATH_056,2024-12-23,9,1,2,5,
ATH_056,2023-09-12,9,10,1,10,
ATH_056,2023-07-10,7,5,5,10,Recovery day needed
ATH_056,2023-09-12,1,9,8,5,
ATH_056,2023-12-17,7,5,7,5,
ATH_056,2024-03-31,9,1,10,5,
ATH_056,2023-11-19,3,9,3,7,Good training session
ATH_056,2023-07-26,7,6,1,5,
ATH_056,2023-02-14,1,10,6,6,
ATH_056,2024-02-24,8,4,6,4,
ATH_056,2024-11-25,1,9,6,8,
ATH_056,2024-05-18,3,10,8,3,
ATH_056,2023-01-27,2,3,10,6,
ATH_056,2024-02-10,9,2,6,10,Struggled with motivation
ATH_056,2024-09-24,6,8,1,7,
ATH_056,2024-08-13,2,9,1,5,
ATH_056,2023-09-11,4,5,10,1,
ATH_056,2023-06-06,2,3,7,6,
ATH_056,2023-05-24,8,8,9,4,
ATH_056,2023-06-28,1,1,10,4,Good training session
ATH_056,2024-02-11,2,2,9,3,Felt great today
ATH_056,2024-01-25,1,6,2,7,Recovery day needed
ATH_056,2023-03-15,6,1,9,6,
ATH_056,2024-01-31,8,2,8,2,
ATH_056,2023-12-10,3,8,9,4,
ATH_056,2023-11-17,3,10,7,5,
ATH_056,2023-07-22,3,7,7,6,
ATH_056,2024-08-30,4,7,4,10,
ATH_057,2024-11-30,4,5,5,5,
ATH_057,2023-08-16,7,7,10,1,Good training session
ATH_057,2023-05-05,6,5,1,10,Recovery day needed
ATH_057,2023-08-20,5,2,6,4,Recovery day needed
ATH_057,2024-05-07,8,6,6,5,
ATH_057,2024-01-07,8,3,6,10,
ATH_057,2023-10-09,7,2,3,6,
ATH_057,2024-03-26,2,9,9,6,
ATH_057,2024-10-27,7,9,8,8,Tired from yesterday
ATH_057,2023-04-11,3,8,5,7,
ATH_057,2023-02-21,6,8,4,7,
ATH_057,2024-06-17,5,4,7,9,
ATH_057,2023-03-09,6,3,5,10,
ATH_057,2024-12-30,9,3,5,6,
ATH_057,2023-05-18,2,10,8,3,
ATH_057,2023-10-21,4,5,6,7,
ATH_057,2023-12-31,8,7,5,5,
ATH_057,2024-10-29,2,3,6,7,
ATH_057,2024-10-14,4,6,5,6,
ATH_057,2023-03-29,3,9,7,8,
ATH_057,2024-05-23,10,8,6,10,Tired from yesterday
ATH_057,2023-03-08,6,7,7,8,
ATH_057,2023-11-10,8,4,3,8,
ATH_057,2024-02-23,1,10,7,5,Good training session
ATH_057,2023-07-04,10,5,9,1,
ATH_057,2023-06-23,6,5,4,8,
ATH_057,2024-05-09,7,5,8,7,Tired from yesterday
ATH_057,2024-03-08,6,2,1,9,Recovery day needed
ATH_057,2024-09-27,8,1,6,9,
ATH_057,2023-02-04,10,2,1,7,
ATH_057,2023-02-28,7,2,8,4,
ATH_057,2023-09-15,6,4,9,4,Felt great today
ATH_057,2024-03-31,3,1,6,9,
ATH_057,2023-05-14,8,6,5,7,Struggled with motivation
ATH_057,2024-06-03,2,9,8,1,
ATH_057,2024-09-07,7,3,7,6,
ATH_057,2024-12-04,8,6,9,1,
ATH_057,2024-07-11,8,2,7,8,Felt great today
ATH_057,2024-09-10,1,1,3,9,
ATH_057,2023-08-20,5,2,6,2,Tired from yesterday
ATH_057,2024-10-31,7,6,9,6,Good training session
ATH_058,2024-08-20,6,5,6,3,
ATH_058,2023-02-16,8,10,6,7,
ATH_058,2023-10-05,1,1,10,3,
ATH_058,2023-02-19,6,2,10,2,
ATH_058,2023-05-25,5,7,1,4,
ATH_058,2024-07-02,9,7,8,2,Struggled with motivation
ATH_058,2023-05-11,7,3,8,7,
ATH_058,2024-11-27,8,1,5,5,
ATH_058,2024-07-17,1,5,8,6,
ATH_058,2024-12-18,6,2,3,8,
ATH_058,2024-10-10,5,2,5,6,
ATH_058,2023-01-27,8,2,3,8,
ATH_058,2023-09-30,3,10,9,4,
ATH_058,2024-05-08,4,8,10,1,Recovery day needed
ATH_058,2024-01-02,5,9,4,6,
ATH_058,2023-05-10,3,5,9,8,Tired from yesterday
ATH_058,2023-01-20,6,3,5,5,
ATH_058,2023-12-24,1,1,10,3,Good training session
ATH_058,2023-06-14,3,3,10,3,Feeling strong
ATH_058,2023-09-12,6,6,10,3,
ATH_058,2024-11-09,4,8,2,5,Good training session
ATH_058,2023-08-20,9,4,5,7,
ATH_058,2023-11-21,3,6,4,7,
ATH_058,2024-06-28,3,2,7,6,
ATH_058,2023-05-27,7,3,9,1,
ATH_058,2023-01-02,6,1,6,3,
ATH_058,2023-03-14,7,7,8,1,Tired from yesterday
ATH_058,2023-02-09,10,10,7,4,
ATH_058,2023-02-26,5,8,10,7,
ATH_058,2023-10-06,2,4,4,3,
ATH_058,2023-12-06,3,6,1,5,
ATH_058,2024-09-11,6,3,4,4,Felt great today
ATH_058,2024-02-25,1,8,1,4,Recovery day needed
ATH_058,2023-11-26,5,8,8,6,
ATH_058,2024-07-05,2,1,2,8,
ATH_058,2023-04-30,3,8,1,10,Good training session
ATH_058,2023-10-19,4,10,10,4,
ATH_058,2023-03-03,6,3,2,7,
ATH_058,2023-12-31,3,6,10,6,
ATH_058,2024-05-15,2,5,5,6,Recovery day needed
ATH_058,2024-01-12,2,3,10,8,Good training session
ATH_058,2024-09-28,7,6,6,6,
ATH_058,2023-02-03,9,4,2,9,
ATH_058,2023-01-11,3,10,5,4,
ATH_058,2024-07-25,8,5,2,7,Recovery day needed
ATH_058,2023-01-13,7,1,9,7,
ATH_058,2023-07-09,10,10,2,6,Good training session
ATH_058,2024-10-06,8,3,7,8,
ATH_058,2024-08-07,1,2,5,8,
ATH_058,2024-06-14,10,5,9,9,
ATH_058,2024-09-06,1,10,9,3,Tired from yesterday
ATH_058,2024-03-15,3,7,9,8,
ATH_058,2023-05-14,6,1,7,8,
ATH_058,2023-07-10,8,2,10,5,Tired from yesterday
ATH_058,2024-02-01,5,6,8,3,
ATH_058,2023-01-27,2,7,10,4,Feeling strong
ATH_058,2023-04-27,2,4,9,4,
ATH_058,2023-07-15,6,5,6,7,
ATH_058,2023-09-06,2,3,6,6,
ATH_058,2024-05-29,10,7,2,5,
ATH_058,2023-03-25,1,6,2,4,Tired from yesterday
ATH_058,2023-06-09,1,3,7,5,Felt great today
ATH_058,2024-06-18,2,8,3,3,
ATH_058,2024-04-24,7,2,2,6,
ATH_058,2023-04-22,4,2,5,5,
ATH_058,2024-06-02,7,7,4,4,
ATH_058,2024-05-27,3,9,5,10,Tired from yesterday
ATH_059,2023-03-02,5,7,6,7,
ATH_059,2024-09-24,5,2,3,6,Tired from yesterday
ATH_059,2023-07-22,6,10,9,7,Good training session
ATH_059,2024-04-24,8,8,2,7,
ATH_059,2023-11-25,8,9,10,5,
ATH_059,2023-10-21,5,2,4,4,
ATH_059,2024-02-26,1,3,2,8,
ATH_059,2024-10-08,2,2,10,7,
ATH_059,2024-12-02,5,2,3,3,
ATH_059,2023-11-23,8,2,7,9,
ATH_059,2023-03-31,2,7,1,4,
ATH_059,2023-02-01,10,9,2,7,
ATH_059,2024-08-08,5,8,6,7,
ATH_059,2023-09-08,6,2,2,4,
ATH_059,2024-05-04,7,9,3,6,
ATH_059,2023-08-23,6,9,4,2,Feeling strong
ATH_059,2024-03-17,8,3,9,6,Good training session
ATH_059,2024-07-09,2,1,5,9,
ATH_059,2023-09-04,5,5,8,4,Struggled with motivation
ATH_059,2023-12-14,3,6,2,5,
ATH_059,2023-12-07,5,4,9,4,
ATH_059,2023-12-17,9,5,4,7,
ATH_059,2024-03-25,8,7,10,6,Felt great today
ATH_059,2023-05-06,8,4,4,7,
ATH_059,2023-06-19,7,6,6,2,Tired from yesterday
ATH_059,2024-09-15,6,9,10,8,
ATH_059,2024-12-14,5,7,7,8,
ATH_059,2023-08-27,7,1,2,7,
ATH_059,2024-09-14,7,8,4,9,Felt great today
ATH_059,2023-06-03,1,7,3,4,Struggled with motivation
ATH_059,2023-05-17,3,1,10,1,
ATH_059,2023-08-25,6,8,3,10,
ATH_059,2024-06-09,1,8,3,5,
ATH_059,2024-10-10,8,1,9,2,
ATH_059,2023-09-20,1,5,5,6,Felt great today
ATH_059,2023-07-08,5,1,5,8,Feeling strong
ATH_059,2023-07-09,8,9,6,8,
ATH_059,2024-05-04,5,6,9,5,
ATH_059,2023-02-08,5,9,5,4,
ATH_059,2024-09-25,1,6,10,1,
ATH_059,2023-08-10,7,2,8,4,Good training session
ATH_059,2024-04-22,9,3,5,6,
ATH_059,2024-12-07,10,7,6,3,
ATH_059,2023-08-28,7,4,3,9,
ATH_059,2024-06-29,1,7,8,2,Good training session
ATH_059,2024-11-15,7,7,8,5,
ATH_059,2024-08-29,10,3,2,10,
ATH_059,2024-01-01,1,6,6,3,Feeling strong
ATH_059,2024-12-23,4,4,1,3,Felt great today
ATH_059,2023-08-29,8,6,2,5,Struggled with motivation
ATH_059,2024-09-11,3,2,9,4,Felt great today
ATH_059,2024-12-20,2,6,9,4,
ATH_059,2024-05-01,2,1,2,10,
ATH_059,2024-10-15,5,7,9,7,
ATH_059,2023-01-16,5,2,9,6,
ATH_059,2024-06-12,4,3,9,4,Tired from yesterday
ATH_059,2024-11-25,4,5,5,8,
ATH_059,2024-07-14,9,2,1,5,
ATH_059,2024-04-18,7,6,6,3,Tired from yesterday
ATH_059,2024-06-07,10,4,5,9,Struggled with motivation
ATH_059,2023-07-09,4,2,4,6,
ATH_059,2024-03-24,4,1,7,4,
ATH_059,2023-05-27,1,10,2,7,
ATH_059,2024-04-22,2,4,7,6,
ATH_059,2024-04-19,2,10,9,3,Good training session
ATH_059,2024-05-03,5,1,9,2,Good training session
ATH_059,2024-02-27,6,4,5,6,Good training session
ATH_059,2023-06-12,8,6,1,5,
ATH_059,2023-10-13,5,8,1,8,
ATH_059,2024-09-20,6,4,2,6,
ATH_059,2023-07-31,2,7,9,8,
ATH_059,2024-11-16,7,10,9,3,
ATH_059,2024-12-27,1,4,5,9,
ATH_059,2024-07-06,6,5,1,4,
ATH_059,2023-01-09,10,1,9,9,Felt great today
ATH_059,2023-06-09,8,10,1,4,
ATH_059,2023-04-24,7,4,2,7,
ATH_059,2024-10-09,8,2,4,7,
ATH_059,2023-02-28,10,2,6,4,
ATH_059,2023-06-07,4,3,10,5,Struggled with motivation
ATH_059,2023-12-08,6,2,7,6,
ATH_059,2024-02-23,5,10,7,4,
ATH_059,2023-07-09,4,8,7,6,
ATH_059,2024-09-26,4,9,6,5,
ATH_059,2023-04-25,1,3,10,5,
ATH_059,2024-08-30,7,5,8,4,
ATH_059,2023-06-18,5,8,5,4,Felt great today
ATH_060,2024-11-16,1,1,10,2,Feeling strong
ATH_060,2024-11-14,1,2,8,6,
ATH_060,2023-07-06,1,1,4,2,
ATH_060,2024-09-06,10,6,4,8,Feeling strong
ATH_060,2023-11-22,1,6,1,7,
ATH_060,2023-12-22,3,6,4,5,
ATH_060,2023-07-31,6,4,8,6,
ATH_060,2023-01-18,5,8,8,4,Good training session
ATH_060,2023-10-07,2,9,1,10,
ATH_060,2023-02-19,2,7,4,6,Struggled with motivation
ATH_060,2024-07-13,7,3,7,4,
ATH_060,2024-01-28,8,7,5,7,
ATH_060,2023-12-12,1,8,7,8,Good training session
ATH_060,2023-10-31,4,10,5,7,
ATH_060,2024-01-25,2,4,10,9,
ATH_060,2024-11-09,7,2,6,8,
ATH_060,2024-01-23,7,5,2,7,Struggled with motivation
ATH_060,2023-09-21,3,5,3,8,
ATH_060,2023-08-27,8,8,8,3,
ATH_060,2024-07-21,6,2,6,3,Felt great today
ATH_060,2024-05-27,6,4,2,8,
ATH_060,2023-07-29,9,1,3,8,
ATH_060,2024-04-16,2,4,6,6,
ATH_060,2023-11-10,8,10,1,3,
ATH_060,2023-12-31,5,7,2,3,
ATH_060,2023-01-31,1,3,3,5,
ATH_060,2024-07-07,5,1,10,4,
ATH_060,2024-07-20,9,4,10,2,
ATH_060,2023-08-22,3,10,3,7,
ATH_060,2023-02-24,10,8,5,8,
ATH_060,2023-02-09,5,1,6,8,
ATH_060,2024-06-07,5,10,8,7,
ATH_060,2023-07-22,1,3,7,5,
ATH_060,2024-10-20,10,8,4,5,
ATH_060,2024-04-21,10,10,10,5,Tired from yesterday
ATH_060,2024-09-12,9,5,9,6,
ATH_060,2023-01-07,10,3,7,8,
ATH_060,2023-07-09,6,6,2,6,
ATH_060,2024-04-22,7,6,5,1,Feeling strong
ATH_060,2024-10-08,5,1,1,7,
ATH_060,2023-08-18,8,10,10,1,Tired from yesterday
ATH_060,2023-08-15,5,8,1,9,Good training session
ATH_060,2023-05-09,2,8,5,7,
ATH_060,2023-12-18,2,9,8,4,Feeling strong
ATH_060,2023-05-07,8,8,3,7,
ATH_060,2024-01-15,6,2,4,4,
ATH_060,2023-06-14,2,5,1,6,
ATH_060,2024-06-02,4,7,7,3,Struggled with motivation
ATH_060,2024-09-10,4,10,3,5,Tired from yesterday
ATH_060,2024-09-12,4,8,5,8,Recovery day needed
ATH_060,2024-12-20,2,9,10,5,Tired from yesterday
ATH_060,2024-06-19,3,9,3,1,
ATH_060,2024-11-05,4,6,2,7,
ATH_060,2023-08-02,5,10,9,4,Feeling strong
ATH_060,2023-10-01,8,8,1,10,Feeling strong
ATH_060,2023-02-04,6,8,5,3,
ATH_060,2024-07-17,1,4,5,10,
ATH_060,2024-10-08,1,2,8,3,
ATH_061,2023-12-12,5,3,9,4,
ATH_061,2024-07-28,8,9,1,5,
ATH_061,2023-02-23,2,9,9,6,
ATH_061,2023-09-27,5,7,10,6,
ATH_061,2023-12-02,2,10,7,9,
ATH_061,2023-02-20,9,7,1,5,
ATH_061,2024-12-07,6,1,10,5,
ATH_061,2023-06-08,1,5,6,1,
ATH_061,2024-07-24,8,10,3,8,Felt great today
ATH_061,2023-07-31,10,8,3,6,
ATH_061,2024-06-27,10,10,1,2,Good training session
ATH_061,2023-12-11,4,10,3,8,
ATH_061,2023-11-28,3,5,8,4,
ATH_061,2024-12-25,7,10,10,5,Feeling strong
ATH_061,2024-01-03,3,2,6,4,Recovery day needed
ATH_061,2023-05-24,3,10,6,5,Tired from yesterday
ATH_061,2024-08-04,1,4,3,9,
ATH_061,2024-02-04,2,5,4,7,
ATH_061,2024-09-22,9,2,4,8,
ATH_061,2023-01-21,9,5,8,4,
ATH_061,2023-10-25,1,4,10,3,Felt great today
ATH_061,2023-02-09,3,9,10,6,
ATH_061,2024-08-16,9,10,10,5,
ATH_061,2024-03-18,10,10,1,9,Tired from yesterday
ATH_061,2023-04-10,4,10,2,6,
ATH_061,2024-10-20,8,6,4,5,
ATH_061,2023-07-21,3,5,3,9,
ATH_061,2024-12-07,5,3,9,6,Recovery day needed
ATH_061,2024-05-17,4,7,6,6,
ATH_061,2024-04-16,7,1,3,7,
ATH_061,2024-03-03,3,6,5,5,
ATH_061,2023-11-27,3,4,1,9,
ATH_062,2023-05-01,8,9,2,7,
ATH_062,2023-09-29,8,1,2,3,Felt great today
ATH_062,2023-06-14,3,7,2,10,
ATH_062,2023-03-07,3,2,2,7,
ATH_062,2024-08-25,5,5,8,3,
ATH_062,2023-06-29,6,8,4,7,
ATH_062,2023-10-27,7,2,3,9,
ATH_062,2023-12-31,2,5,4,4,
ATH_062,2023-05-04,6,1,5,6,
ATH_062,2023-07-09,3,1,10,4,
ATH_062,2023-07-30,2,3,7,8,
